household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,stunting_flag,risk_score,risk_label
HH00888,-1.94893,30.44605,Rwamagana,Nzige,0,1,2,piped,2,3,0,0.003,Low
HH00889,-2.32613,30.17446,Bugesera,Mwogo,0,0,2,river,3,2,0,0.5075,High
HH00890,-1.96369,30.38986,Rwamagana,Munyaga,0,1,2,river,3,2,0,0.7076,High
HH00891,-2.07678,30.12956,Kicukiro,Niboye,0,2,2,protected_well,3,3,0,0.0098,Low
HH00892,-2.11483,30.10116,Bugesera,Juru,0,2,2,piped,2,3,0,0.007,Low
HH00893,-1.87351,30.04818,Gasabo,Kinyinya,1,2,2,protected_well,3,2,0,0.0427,Low
HH00894,-2.0902,30.36865,Rwamagana,Gishari,0,2,3,unprotected_well,1,3,0,0.347,Medium
HH00895,-1.99315,30.12105,Kicukiro,Kagarama,1,3,3,piped,3,1,0,0.0031,Low
HH00896,-2.18401,30.21038,Bugesera,Juru,0,1,3,unprotected_well,2,3,0,0.0276,Low
HH00897,-1.86687,30.05362,Gasabo,Kinyinya,0,0,2,protected_well,2,3,0,0.0141,Low
HH00898,-2.13098,30.41146,Rwamagana,Gishari,0,0,2,piped,2,3,0,0.0013,Low
HH00899,-2.23569,30.04913,Bugesera,Mwogo,0,1,2,unprotected_well,3,2,0,0.1766,Low
HH00900,-1.89383,30.30467,Rwamagana,Munyaga,0,3,1,piped,2,3,0,0.1808,Low
HH00901,-2.03493,30.05361,Kicukiro,Gatenga,1,1,3,piped,2,3,0,0.0002,Low
HH00902,-1.94253,30.08967,Kicukiro,Gatenga,1,0,2,piped,3,2,0,0.0007,Low
HH00903,-1.85562,30.03241,Nyarugenge,Gitega,1,3,3,piped,3,3,0,0.0002,Low
HH00904,-1.89686,30.12528,Kicukiro,Kanombe,1,0,3,piped,2,4,0,0.0,Low
HH00905,-2.01416,30.06478,Kicukiro,Gatenga,0,1,1,unprotected_well,2,2,1,0.9583,High
HH00906,-1.92846,30.1011,Nyarugenge,Gitega,1,1,2,piped,3,4,0,0.0001,Low
HH00907,-1.96652,30.12483,Kicukiro,Kagarama,1,0,3,piped,3,4,0,0.0,Low
HH00908,-1.97403,30.17596,Kicukiro,Kagarama,0,4,3,piped,2,1,0,0.0554,Low
HH00909,-1.99613,30.09865,Kicukiro,Gahanga,1,3,2,piped,2,3,0,0.0162,Low
HH00910,-1.838,30.08753,Gasabo,Remera,1,3,3,protected_well,1,4,0,0.0239,Low
HH00911,-1.93021,30.11231,Gasabo,Kinyinya,1,0,3,piped,3,2,0,0.0001,Low
HH00912,-2.24893,30.21109,Bugesera,Mwogo,0,1,3,piped,2,4,0,0.0,Low
HH00913,-1.94988,30.03569,Nyarugenge,Kimisagara,1,4,3,piped,2,3,0,0.0029,Low
HH00914,-1.9653,30.5174,Rwamagana,Nzige,0,0,2,unprotected_well,2,2,1,0.4217,Medium
HH00915,-2.00622,30.10364,Gasabo,Remera,1,4,2,piped,2,2,0,0.1485,Low
HH00916,-1.99261,30.20777,Kicukiro,Gatenga,0,3,2,protected_well,1,2,1,0.8699,High
HH00917,-2.13266,30.23355,Bugesera,Juru,0,2,3,unprotected_well,3,1,0,0.1448,Low
HH00918,-2.16118,30.15605,Bugesera,Juru,0,3,2,piped,1,1,1,0.7277,High
HH00919,-2.10591,30.12272,Bugesera,Gashora,0,2,1,protected_well,1,1,1,0.9942,High
HH00920,-1.77644,30.12758,Gasabo,Kinyinya,1,4,2,piped,2,3,0,0.0372,Low
HH00921,-1.9573,30.02243,Nyarugenge,Nyamirambo,1,3,1,piped,3,1,1,0.3598,Medium
HH00922,-2.03477,30.00884,Kicukiro,Niboye,0,2,1,unprotected_well,1,1,1,0.9995,High
HH00923,-1.90048,30.10908,Nyarugenge,Nyamirambo,1,0,3,piped,1,4,0,0.0002,Low
HH00924,-1.91844,29.96973,Gasabo,Kinyinya,1,1,2,piped,3,2,0,0.0017,Low
HH00925,-2.19383,30.22188,Bugesera,Gashora,0,4,3,unprotected_well,3,3,0,0.0439,Low
HH00926,-1.91136,30.03123,Gasabo,Kinyinya,1,4,2,piped,3,4,0,0.0011,Low
HH00927,-1.86062,30.47394,Rwamagana,Nzige,1,3,3,piped,3,3,0,0.0002,Low
HH00928,-2.00864,30.49971,Rwamagana,Gahengeri,0,2,3,protected_well,3,2,0,0.0033,Low
HH00929,-2.30811,30.14639,Bugesera,Kamabuye,1,3,2,piped,1,3,0,0.1162,Low
HH00930,-1.86683,30.07117,Nyarugenge,Gitega,1,1,2,protected_well,2,2,0,0.1318,Low
HH00931,-2.10617,30.108,Kicukiro,Kagarama,1,4,3,piped,3,4,0,0.0001,Low
HH00932,-2.24667,30.17473,Bugesera,Gashora,0,0,2,unprotected_well,1,3,1,0.5636,High
HH00933,-1.7519,30.05028,Gasabo,Gasabo,1,2,2,piped,3,3,0,0.0009,Low
HH00934,-2.01696,30.56401,Rwamagana,Gahengeri,1,3,1,piped,3,3,0,0.0269,Low
HH00935,-2.01442,30.17029,Kicukiro,Niboye,1,3,3,piped,3,3,0,0.0002,Low
HH00936,-2.21216,30.19374,Bugesera,Mareba,0,4,3,river,1,3,1,0.9706,High
HH00937,-1.93814,30.08263,Nyarugenge,Kigali,1,0,2,river,3,3,0,0.186,Low
HH00938,-1.91107,30.37282,Rwamagana,Nzige,0,3,3,piped,2,2,0,0.0055,Low
HH00939,-1.94549,30.10039,Nyarugenge,Nyamirambo,1,1,1,piped,3,1,0,0.0925,Low
HH00940,-1.87184,30.1865,Gasabo,Jabana,0,1,1,protected_well,1,2,1,0.942,High
HH00941,-1.96143,30.38982,Rwamagana,Gishari,0,3,2,protected_well,1,2,1,0.8699,High
HH00942,-1.91224,30.50971,Rwamagana,Nzige,0,0,2,piped,2,1,0,0.0252,Low
HH00943,-2.09834,30.09392,Bugesera,Mareba,0,4,2,protected_well,3,2,0,0.1976,Low
HH00944,-1.99719,30.48743,Rwamagana,Fumbwe,0,2,2,piped,2,2,0,0.0306,Low
HH00945,-2.18468,30.1911,Bugesera,Mareba,0,1,1,protected_well,1,1,1,0.9865,High
HH00946,-2.01924,30.34643,Rwamagana,Nzige,0,1,3,unprotected_well,1,4,0,0.0478,Low
HH00947,-2.19583,30.25902,Bugesera,Juru,0,4,2,unprotected_well,3,1,0,0.9261,High
HH00948,-1.89924,30.49993,Rwamagana,Gahengeri,0,0,1,river,1,1,1,0.9997,High
HH00949,-1.91428,30.41929,Rwamagana,Gishari,0,0,2,unprotected_well,2,4,0,0.0346,Low
HH00950,-2.12499,30.29618,Bugesera,Mareba,0,1,2,unprotected_well,1,2,1,0.9319,High
HH00951,-1.99683,30.31774,Rwamagana,Fumbwe,0,1,1,protected_well,2,2,1,0.6706,High
HH00952,-1.949,30.08255,Gasabo,Remera,0,0,2,piped,2,2,0,0.0057,Low
HH00953,-1.95856,30.34828,Rwamagana,Nzige,0,0,2,protected_well,2,3,0,0.0141,Low
HH00954,-1.94634,30.07905,Nyarugenge,Gitega,1,1,1,piped,3,2,0,0.0221,Low
HH00955,-2.0375,30.18312,Nyarugenge,Rwezamenyo,1,1,3,piped,3,3,0,0.0,Low
HH00956,-2.06447,30.16454,Bugesera,Mareba,0,1,2,protected_well,1,2,0,0.548,High
HH00957,-1.94415,30.12935,Kicukiro,Kanombe,0,3,2,protected_well,3,4,0,0.0051,Low
HH00958,-2.16436,30.15589,Bugesera,Gashora,0,0,2,protected_well,1,2,0,0.3405,Medium
HH00959,-1.98508,30.40466,Rwamagana,Gishari,1,2,3,piped,3,3,0,0.0001,Low
HH00960,-2.17415,30.23295,Bugesera,Mwogo,1,4,3,piped,3,4,0,0.0001,Low
HH00961,-1.92571,30.33321,Rwamagana,Gahengeri,1,4,2,piped,2,4,0,0.0085,Low
HH00962,-1.81142,30.06863,Gasabo,Remera,0,3,3,piped,2,2,0,0.0055,Low
HH00963,-2.10508,30.17289,Bugesera,Mwogo,0,1,3,protected_well,3,2,0,0.0014,Low
HH00964,-2.00263,30.10712,Gasabo,Jabana,1,0,3,piped,2,2,0,0.0004,Low
HH00965,-1.93633,30.13687,Gasabo,Kinyinya,0,3,3,protected_well,2,1,0,0.2197,Low
HH00966,-1.89209,30.14832,Gasabo,Bumbogo,1,4,2,protected_well,1,4,0,0.4358,Medium
HH00967,-2.04723,30.17662,Kicukiro,Gatenga,1,2,3,piped,2,3,0,0.0005,Low
HH00968,-2.07727,30.25786,Bugesera,Gashora,0,0,3,river,3,4,0,0.0038,Low
HH00969,-1.91297,30.58381,Rwamagana,Gahengeri,0,3,3,piped,1,1,0,0.1662,Low
HH00970,-1.84284,30.15186,Gasabo,Kinyinya,1,4,3,piped,3,3,0,0.0004,Low
HH00971,-1.93902,29.98213,Nyarugenge,Kimisagara,0,0,1,piped,3,2,0,0.0095,Low
HH00972,-1.99953,30.0275,Kicukiro,Kanombe,0,2,1,protected_well,2,1,1,0.9557,High
HH00973,-1.99663,30.14407,Kicukiro,Kagarama,0,0,2,piped,1,1,0,0.171,Low
HH00974,-2.03114,30.48032,Rwamagana,Gahengeri,0,0,2,river,3,1,0,0.8228,High
HH00975,-1.87077,30.48661,Rwamagana,Fumbwe,0,4,3,piped,1,1,0,0.3188,Medium
HH00976,-2.12104,30.09703,Bugesera,Mareba,1,2,2,piped,2,3,0,0.007,Low
HH00977,-1.98223,30.1077,Gasabo,Bumbogo,1,4,2,piped,3,3,0,0.0048,Low
HH00978,-1.94914,30.18083,Gasabo,Gasabo,1,3,1,piped,3,1,1,0.3598,Medium
HH00979,-2.02447,30.19508,Kicukiro,Kagarama,0,4,2,piped,1,3,0,0.2359,Low
HH00980,-2.02672,30.03531,Nyarugenge,Kimisagara,1,1,2,piped,2,4,0,0.0007,Low
HH00981,-1.99958,30.08827,Kicukiro,Kagarama,1,0,3,piped,3,3,0,0.0,Low
HH00982,-2.0228,30.54048,Rwamagana,Munyaga,0,2,1,unprotected_well,1,1,1,0.9995,High
HH00983,-1.92364,30.06213,Kicukiro,Kagarama,1,2,3,piped,3,3,0,0.0001,Low
HH00984,-1.91516,30.01083,Nyarugenge,Nyamirambo,0,3,3,unprotected_well,2,3,0,0.1352,Low
HH00985,-1.9591,30.47051,Rwamagana,Nzige,1,0,3,piped,3,3,0,0.0,Low
HH00986,-1.9585,30.02477,Kicukiro,Gatenga,0,0,3,protected_well,1,4,0,0.0019,Low
HH00987,-2.03036,30.10629,Kicukiro,Kanombe,0,2,2,piped,1,2,0,0.2015,Low
HH00988,-1.97558,30.44892,Rwamagana,Gahengeri,0,0,2,piped,2,2,0,0.0057,Low
HH00989,-1.9697,30.07346,Nyarugenge,Gitega,1,3,1,piped,3,2,0,0.1108,Low
HH00990,-1.95501,30.02838,Nyarugenge,Kigali,1,0,2,protected_well,3,4,0,0.0004,Low
HH00991,-1.99824,30.13016,Gasabo,Remera,0,2,3,river,2,3,0,0.4288,Medium
HH00992,-2.18053,30.2,Bugesera,Kamabuye,0,2,2,protected_well,2,2,0,0.2628,Low
HH00993,-2.17886,30.20272,Bugesera,Gashora,0,4,2,protected_well,1,1,1,0.9861,High
HH00994,-1.89956,30.37463,Rwamagana,Gishari,0,4,3,river,1,3,1,0.9706,High
HH00995,-1.8686,30.06256,Gasabo,Gasabo,0,0,3,piped,2,2,0,0.0004,Low
HH00996,-1.91102,30.07888,Nyarugenge,Kigali,1,0,2,piped,3,4,0,0.0,Low
HH00997,-2.15266,30.21562,Bugesera,Juru,0,1,2,protected_well,2,3,0,0.0326,Low
HH00998,-1.91829,30.47682,Rwamagana,Munyaga,1,4,2,piped,2,3,0,0.0372,Low
HH00999,-1.89072,30.0685,Gasabo,Bumbogo,0,2,3,piped,1,3,0,0.0042,Low
HH01000,-2.16507,30.22999,Bugesera,Mwogo,0,4,1,river,1,1,1,1.0,High
HH01001,-2.09927,30.1567,Kicukiro,Gahanga,1,4,2,piped,3,4,0,0.0011,Low
HH01002,-1.93971,30.02394,Kicukiro,Gatenga,1,3,3,piped,2,4,0,0.0003,Low
HH01003,-2.03943,30.08209,Kicukiro,Gatenga,0,2,1,piped,1,2,0,0.7719,High
HH01004,-1.9724,30.04139,Kicukiro,Niboye,0,2,3,river,3,3,0,0.0859,Low
HH01005,-1.93322,30.11666,Gasabo,Jabana,1,0,2,protected_well,3,2,0,0.008,Low
HH01006,-1.8851,30.12607,Gasabo,Jabana,1,4,2,piped,3,2,0,0.0214,Low
HH01007,-1.87599,30.09185,Gasabo,Remera,1,3,2,piped,3,1,0,0.0402,Low
HH01008,-2.01356,30.13791,Kicukiro,Kanombe,1,0,3,piped,2,4,0,0.0,Low
HH01009,-1.86359,30.0686,Gasabo,Bumbogo,0,3,1,unprotected_well,2,2,1,0.9922,High
HH01010,-1.9646,30.11728,Kicukiro,Niboye,0,3,1,piped,1,2,1,0.8882,High
HH01011,-2.0566,30.2321,Bugesera,Mwogo,0,4,3,protected_well,1,3,0,0.2062,Low
HH01012,-2.11505,30.09344,Bugesera,Mareba,0,1,1,unprotected_well,3,2,0,0.742,High
HH01013,-1.85895,30.19875,Gasabo,Gasabo,1,1,2,piped,3,3,0,0.0004,Low
HH01014,-1.87471,30.0983,Gasabo,Jabana,1,0,1,piped,3,2,0,0.0095,Low
HH01015,-1.9856,30.09987,Gasabo,Gasabo,0,2,2,piped,2,4,0,0.0016,Low
HH01016,-2.13569,30.12927,Bugesera,Gashora,0,0,2,unprotected_well,2,4,0,0.0346,Low
HH01017,-1.94822,30.42142,Rwamagana,Munyaga,0,2,2,piped,3,1,0,0.0175,Low
HH01018,-1.92601,30.07485,Gasabo,Kinyinya,1,1,3,piped,1,4,0,0.0004,Low
HH01019,-1.93092,30.22052,Kicukiro,Kagarama,1,1,2,protected_well,2,3,0,0.0326,Low
HH01020,-2.05761,30.10299,Kicukiro,Gatenga,1,2,1,unprotected_well,2,2,1,0.9818,High
HH01021,-1.942,30.1706,Gasabo,Kinyinya,0,0,1,unprotected_well,1,1,1,0.9972,High
HH01022,-2.04508,30.09956,Kicukiro,Gatenga,0,2,3,river,3,3,0,0.0859,Low
HH01023,-1.91122,30.47888,Rwamagana,Gahengeri,1,0,2,piped,3,3,0,0.0002,Low
HH01024,-1.83236,30.13324,Gasabo,Bumbogo,1,3,2,protected_well,3,1,0,0.321,Medium
HH01025,-2.02912,30.16578,Bugesera,Mareba,0,4,3,piped,2,3,0,0.0029,Low
HH01026,-2.2221,30.13885,Bugesera,Mwogo,0,1,2,unprotected_well,2,1,1,0.8853,High
HH01027,-2.01751,30.00627,Nyarugenge,Nyamirambo,1,3,3,river,3,3,0,0.1808,Low
HH01028,-2.06306,29.99931,Nyarugenge,Kimisagara,1,3,2,piped,3,3,0,0.0021,Low
HH01029,-1.8871,30.05566,Gasabo,Jabana,1,1,2,piped,2,4,0,0.0007,Low
HH01030,-2.29462,30.11482,Bugesera,Mwogo,0,4,2,piped,2,3,0,0.0372,Low
HH01031,-1.98104,30.08294,Kicukiro,Kanombe,1,4,2,piped,2,3,0,0.0372,Low
HH01032,-1.79672,30.03465,Gasabo,Kinyinya,0,0,3,piped,3,4,0,0.0,Low
HH01033,-2.00971,30.09203,Kicukiro,Niboye,1,0,3,piped,3,4,0,0.0,Low
HH01034,-1.85603,30.04891,Gasabo,Kinyinya,0,3,3,river,1,3,0,0.9337,High
HH01035,-2.20492,30.22287,Bugesera,Kamabuye,1,1,2,protected_well,3,3,0,0.0042,Low
HH01036,-2.10718,30.2639,Bugesera,Gashora,1,0,2,piped,3,2,0,0.0007,Low
HH01037,-2.17613,30.15399,Bugesera,Mareba,0,1,1,unprotected_well,2,2,1,0.9583,High
HH01038,-2.08374,30.13813,Kicukiro,Gahanga,1,4,1,piped,3,2,0,0.2264,Low
HH01039,-1.99567,30.08557,Kicukiro,Kagarama,1,0,3,piped,3,3,0,0.0,Low
HH01040,-1.85952,30.50262,Rwamagana,Gahengeri,0,0,3,unprotected_well,2,3,0,0.0119,Low
HH01041,-1.94083,30.47675,Rwamagana,Munyaga,1,4,2,unprotected_well,3,3,0,0.3813,Medium
HH01042,-2.18236,30.19553,Bugesera,Gashora,0,3,2,unprotected_well,1,1,1,0.9971,High
HH01043,-1.96986,30.50715,Rwamagana,Fumbwe,1,3,3,piped,3,4,0,0.0,Low
HH01044,-1.9336,30.10204,Gasabo,Remera,1,2,3,piped,3,3,0,0.0001,Low
HH01045,-2.20439,30.23417,Bugesera,Kamabuye,0,1,3,protected_well,2,3,0,0.0025,Low
HH01046,-1.92176,30.04057,Nyarugenge,Nyamirambo,1,2,2,piped,3,4,0,0.0002,Low
HH01047,-1.99138,30.11686,Kicukiro,Niboye,0,1,2,unprotected_well,2,4,0,0.0777,Low
HH01048,-1.91679,30.46093,Rwamagana,Gahengeri,0,3,2,piped,2,3,0,0.0162,Low
HH01049,-1.9468,29.92859,Nyarugenge,Kimisagara,1,3,3,piped,3,4,0,0.0,Low
HH01050,-2.15669,30.23288,Bugesera,Kamabuye,0,1,3,protected_well,1,3,0,0.0197,Low
HH01051,-2.14358,30.18609,Bugesera,Mwogo,0,0,2,piped,1,3,0,0.01,Low
HH01052,-1.99479,30.01423,Gasabo,Bumbogo,0,4,2,protected_well,2,2,1,0.6629,High
HH01053,-1.9405,30.27242,Rwamagana,Munyaga,0,4,1,protected_well,3,4,0,0.1398,Low
HH01054,-2.03897,30.15119,Nyarugenge,Gitega,0,2,3,river,2,3,1,0.4288,Medium
HH01055,-1.96595,30.10603,Nyarugenge,Kimisagara,1,4,2,protected_well,3,1,0,0.5261,High
HH01056,-2.1758,30.18106,Bugesera,Mwogo,0,3,3,piped,2,1,0,0.0244,Low
HH01057,-1.95531,30.3598,Rwamagana,Nzige,0,1,3,protected_well,2,4,0,0.0006,Low
HH01058,-1.94431,30.03185,Kicukiro,Niboye,1,0,3,piped,3,2,0,0.0001,Low
HH01059,-1.90413,30.03057,Kicukiro,Niboye,1,3,1,protected_well,2,3,0,0.7135,High
HH01060,-1.96717,30.08049,Gasabo,Bumbogo,1,0,3,piped,1,3,0,0.0008,Low
HH01061,-1.91597,30.12778,Kicukiro,Kanombe,0,2,3,river,1,4,0,0.5707,High
HH01062,-1.97587,30.36409,Rwamagana,Gishari,0,2,2,protected_well,2,1,0,0.6165,High
HH01063,-2.10638,30.12875,Bugesera,Juru,0,1,3,piped,1,3,0,0.0018,Low
HH01064,-2.012,30.4507,Rwamagana,Nzige,0,1,1,unprotected_well,1,2,1,0.9946,High
HH01065,-1.89561,30.1296,Kicukiro,Niboye,1,4,3,piped,2,3,0,0.0029,Low
HH01066,-1.8618,30.04074,Gasabo,Remera,1,2,3,piped,3,3,0,0.0001,Low
HH01067,-1.8634,30.0084,Kicukiro,Kanombe,0,3,2,piped,1,1,0,0.7277,High
HH01068,-1.97997,30.32256,Rwamagana,Munyaga,0,2,2,protected_well,2,3,0,0.0733,Low
HH01069,-1.87273,30.10207,Gasabo,Remera,0,1,3,river,1,2,0,0.92,High
HH01070,-2.11858,30.15992,Bugesera,Gashora,0,0,2,unprotected_well,2,2,0,0.4217,Medium
HH01071,-2.06317,30.22326,Bugesera,Juru,1,2,3,piped,3,3,0,0.0001,Low
HH01072,-1.87765,30.15548,Nyarugenge,Kigali,1,2,1,piped,3,2,0,0.0504,Low
HH01073,-1.88775,29.97897,Nyarugenge,Rwezamenyo,1,4,1,piped,2,2,1,0.7004,High
HH01074,-1.96081,30.35789,Rwamagana,Gahengeri,0,2,1,unprotected_well,1,2,1,0.9977,High
HH01075,-2.00771,30.12157,Kicukiro,Gahanga,1,2,3,piped,3,4,0,0.0,Low
HH01076,-2.06126,30.16355,Bugesera,Mareba,0,0,3,river,2,4,0,0.0293,Low
HH01077,-1.96801,30.17703,Kicukiro,Kanombe,1,1,2,piped,3,2,0,0.0017,Low
HH01078,-1.9719,30.14555,Nyarugenge,Kigali,1,1,3,piped,2,2,0,0.001,Low
HH01079,-2.01709,30.44105,Rwamagana,Munyaga,0,3,2,river,1,1,1,0.9997,High
HH01080,-2.04607,30.15329,Nyarugenge,Nyamirambo,0,3,3,unprotected_well,3,4,0,0.0043,Low
HH01081,-1.98266,30.02557,Nyarugenge,Nyamirambo,1,1,3,piped,3,4,0,0.0,Low
HH01082,-1.87349,30.07162,Gasabo,Kinyinya,0,2,1,protected_well,2,1,1,0.9557,High
HH01083,-1.89914,30.1658,Nyarugenge,Kigali,1,2,1,piped,3,1,0,0.1931,Low
HH01084,-2.05921,30.06925,Kicukiro,Gahanga,1,4,2,piped,3,2,0,0.0214,Low
HH01085,-1.92452,30.05859,Gasabo,Remera,1,1,3,protected_well,3,3,0,0.0003,Low
HH01086,-1.91165,30.48852,Rwamagana,Gahengeri,0,2,3,unprotected_well,3,4,0,0.0018,Low
HH01087,-2.26011,30.10557,Bugesera,Mareba,1,2,1,piped,3,4,0,0.0026,Low
HH01088,-2.01445,30.40371,Rwamagana,Fumbwe,0,0,3,protected_well,2,1,0,0.0213,Low
HH01089,-1.92435,30.02539,Nyarugenge,Rwezamenyo,1,3,1,piped,2,1,1,0.8177,High
HH01090,-2.0572,30.40206,Rwamagana,Gahengeri,0,3,2,unprotected_well,2,1,1,0.9771,High
HH01091,-2.03561,30.10953,Kicukiro,Gatenga,1,3,2,piped,3,2,0,0.0092,Low
HH01092,-1.91232,30.10988,Nyarugenge,Rwezamenyo,1,1,2,piped,2,1,0,0.0572,Low
HH01093,-2.16421,30.11071,Bugesera,Kamabuye,0,2,1,piped,2,1,1,0.6564,High
HH01094,-1.97842,30.05803,Nyarugenge,Kigali,1,3,3,piped,2,3,0,0.0012,Low
HH01095,-2.00068,30.07685,Kicukiro,Niboye,1,4,3,piped,3,3,0,0.0004,Low
HH01096,-2.13786,30.22499,Bugesera,Kamabuye,0,2,3,protected_well,3,3,0,0.0007,Low
HH01097,-2.22496,30.18536,Bugesera,Gashora,0,0,2,protected_well,3,2,0,0.008,Low
HH01098,-1.94904,30.18154,Gasabo,Remera,0,3,2,piped,3,3,0,0.0021,Low
HH01099,-1.93462,30.03652,Kicukiro,Niboye,1,4,1,piped,3,2,0,0.2264,Low
HH01100,-1.91855,30.07809,Kicukiro,Kanombe,0,2,2,unprotected_well,2,3,0,0.4715,Medium
HH01101,-1.91095,30.02262,Nyarugenge,Kigali,1,4,3,piped,3,3,0,0.0004,Low
HH01102,-2.27181,30.14217,Bugesera,Kamabuye,0,2,3,protected_well,1,3,0,0.045,Low
HH01103,-2.21762,30.14144,Bugesera,Juru,0,4,3,piped,2,1,0,0.0554,Low
HH01104,-2.01657,30.09725,Kicukiro,Kagarama,1,4,2,piped,3,1,0,0.0896,Low
HH01105,-1.89601,30.08478,Gasabo,Jabana,1,3,3,piped,3,4,0,0.0,Low
HH01106,-2.0629,30.05096,Kicukiro,Niboye,0,1,1,protected_well,3,2,0,0.2032,Low
HH01107,-1.98961,30.14894,Kicukiro,Kanombe,1,1,3,piped,2,3,0,0.0002,Low
HH01108,-1.90339,30.43361,Rwamagana,Gishari,0,3,1,unprotected_well,2,1,1,0.9983,High
HH01109,-1.86721,30.1554,Gasabo,Bumbogo,1,4,3,piped,2,2,0,0.0128,Low
HH01110,-2.12564,30.1625,Bugesera,Kamabuye,1,3,1,piped,3,1,0,0.3598,Medium
HH01111,-2.16233,30.15558,Bugesera,Juru,0,3,2,river,2,4,0,0.8398,High
HH01112,-2.21788,30.05874,Bugesera,Gashora,0,2,2,river,3,4,0,0.2185,Low
HH01113,-1.94763,29.99791,Nyarugenge,Gitega,1,3,3,piped,3,2,0,0.0007,Low
HH01114,-2.22721,30.18097,Bugesera,Mwogo,0,2,1,piped,1,2,1,0.7719,High
HH01115,-1.94896,30.02225,Nyarugenge,Kigali,1,1,3,piped,2,2,0,0.001,Low
HH01116,-1.95316,30.05378,Gasabo,Remera,1,3,2,piped,3,3,0,0.0021,Low
HH01117,-1.89716,29.94756,Nyarugenge,Kigali,1,4,3,piped,3,3,0,0.0004,Low
HH01118,-2.01674,30.12441,Gasabo,Gasabo,1,3,3,piped,3,4,0,0.0,Low
HH01119,-1.95775,30.09042,Gasabo,Kinyinya,1,0,2,piped,2,3,0,0.0013,Low
HH01120,-2.16927,30.11393,Bugesera,Gashora,0,0,2,piped,2,2,0,0.0057,Low
HH01121,-2.05161,30.07379,Kicukiro,Kanombe,0,0,1,piped,1,2,0,0.3803,Medium
HH01122,-1.98245,30.12024,Bugesera,Juru,0,2,2,unprotected_well,2,1,1,0.9477,High
HH01123,-1.91637,30.09937,Gasabo,Kinyinya,1,0,3,piped,3,2,0,0.0001,Low
HH01124,-1.88993,30.16716,Gasabo,Remera,0,0,3,piped,2,1,0,0.0019,Low
HH01125,-2.13687,30.15598,Bugesera,Mareba,0,4,1,piped,1,2,0,0.9491,High
HH01126,-1.79088,30.00226,Nyarugenge,Gitega,0,2,3,piped,2,2,0,0.0024,Low
HH01127,-2.02475,29.95159,Nyarugenge,Kimisagara,1,3,2,piped,2,1,0,0.2507,Low
HH01128,-2.19518,30.0689,Bugesera,Mareba,0,3,2,river,2,1,1,0.9979,High
HH01129,-2.13226,30.11039,Bugesera,Juru,0,3,1,protected_well,3,2,0,0.5844,High
HH01130,-2.16052,30.0904,Bugesera,Gashora,0,0,3,protected_well,2,1,0,0.0213,Low
HH01131,-1.90327,30.01302,Nyarugenge,Kimisagara,1,2,2,piped,3,4,0,0.0002,Low
HH01132,-2.01856,30.3583,Rwamagana,Munyaga,0,4,2,unprotected_well,3,2,1,0.7353,High
HH01133,-1.87738,30.09775,Gasabo,Remera,0,2,3,unprotected_well,3,4,0,0.0018,Low
HH01134,-1.97093,30.53282,Rwamagana,Gishari,0,0,3,protected_well,2,3,0,0.0011,Low
HH01135,-2.03437,30.38987,Rwamagana,Gahengeri,1,0,3,piped,1,1,0,0.0152,Low
HH01136,-1.96109,29.9818,Nyarugenge,Kimisagara,1,3,2,piped,3,3,0,0.0021,Low
HH01137,-1.93014,30.1468,Gasabo,Bumbogo,1,2,2,piped,2,4,0,0.0016,Low
HH01138,-2.26967,30.16657,Bugesera,Kamabuye,0,3,3,piped,1,2,0,0.0423,Low
HH01139,-2.20531,30.08672,Bugesera,Gashora,0,0,2,river,2,1,1,0.9737,High
HH01140,-1.83861,30.1337,Gasabo,Bumbogo,1,1,3,piped,2,3,0,0.0002,Low
HH01141,-1.939,30.03583,Nyarugenge,Gitega,1,1,1,piped,3,1,0,0.0925,Low
HH01142,-1.99474,30.06975,Kicukiro,Niboye,0,3,3,piped,3,3,0,0.0002,Low
HH01143,-1.96051,30.53158,Rwamagana,Nzige,0,0,2,protected_well,2,1,1,0.2257,Low
HH01144,-1.98996,30.06203,Kicukiro,Kagarama,1,4,2,piped,3,3,0,0.0048,Low
HH01145,-1.83642,30.27712,Gasabo,Kinyinya,1,2,3,piped,3,3,0,0.0001,Low
HH01146,-2.3173,30.16739,Bugesera,Juru,0,3,2,protected_well,2,3,0,0.1566,Low
HH01147,-1.90687,30.04516,Nyarugenge,Nyamirambo,1,4,2,piped,2,3,0,0.0372,Low
HH01148,-1.90646,30.15248,Nyarugenge,Kimisagara,1,0,1,protected_well,3,1,0,0.3286,Medium
HH01149,-1.93892,30.12431,Nyarugenge,Nyamirambo,1,0,3,piped,1,2,0,0.0034,Low
HH01150,-1.99176,30.07556,Kicukiro,Kagarama,1,1,3,protected_well,1,1,0,0.2896,Low
HH01151,-1.89483,30.06649,Nyarugenge,Rwezamenyo,1,2,3,piped,2,4,0,0.0001,Low
HH01152,-2.02462,30.09982,Nyarugenge,Kigali,1,3,3,piped,1,3,0,0.0097,Low
HH01153,-1.92651,30.02685,Nyarugenge,Rwezamenyo,0,2,1,unprotected_well,2,2,1,0.9818,High
HH01154,-1.8936,30.18715,Gasabo,Jabana,1,1,1,piped,2,1,0,0.4486,Medium
